CaterpillarG3608-Cyl8-2018-09-10 00:15:12,CaterpillarG3608-Cyl8-2018-09-10 00:17:21,CaterpillarG3608-Cyl8-2018-09-10 00:20:05,CaterpillarG3608-Cyl8-2018-09-10 00:21:57,CaterpillarG3608-Cyl8-2018-09-10 00:23:40,CaterpillarG3608-Cyl8-2018-09-10 00:25:42,CaterpillarG3608-Cyl8-2018-09-10 00:27:20,CaterpillarG3608-Cyl8-2018-09-10 00:29:15,CaterpillarG3608-Cyl8-2018-09-10 00:30:49,CaterpillarG3608-Cyl8-2018-09-10 00:32:40,CaterpillarG3608-Cyl8-2018-09-10 00:34:23,CaterpillarG3608-Cyl8-2018-09-10 00:35:55,CaterpillarG3608-Cyl8-2018-09-10 00:37:38,CaterpillarG3608-Cyl8-2018-09-10 00:39:21,CaterpillarG3608-Cyl8-2018-09-10 00:40:56
0.2056462,0.204263892,0.216682806,0.215921804,0.212590323,0.206114332,0.21231292,0.200564596,0.200998319,0.257616881,0.2157912,0.19349199,0.215475303,0.203023006,0.180280748
0.214240857,0.195080839,0.211860699,0.221759147,0.191198195,0.220947773,0.239262916,0.213648989,0.20319926,0.217819292,0.245315153,0.214948913,0.197642552,0.193301042,0.185051482
0.216315858,0.198281849,0.198823248,0.184836637,0.190070292,0.218951114,0.206061544,0.2093997,0.185441655,0.198903775,0.246650651,0.212875466,0.196033316,0.185666926,0.198495486
0.202760856,0.201895061,0.188419356,0.18501765,0.21383903,0.203301204,0.207824547,0.200417091,0.215162234,0.211721127,0.215061917,0.205228657,0.213017011,0.206988785,0.194675415
0.222828449,0.232089624,0.192704277,0.173108815,0.218743385,0.205151589,0.220159804,0.178230064,0.22419496,0.230761643,0.217257009,0.182971169,0.216023264,0.211235755,0.185511795
0.198780382,0.237022375,0.220154631,0.167582696,0.222405234,0.193516814,0.211499666,0.193111271,0.201807418,0.234614471,0.225898151,0.19375981,0.238919187,0.216512252,0.187611702
0.18170818,0.22619506,0.232424407,0.199225292,0.23010567,0.193187679,0.212665631,0.221635072,0.209038689,0.252972106,0.216086382,0.193024393,0.244361057,0.200151357,0.19419518
0.1699188,0.212195081,0.226634032,0.231425993,0.20380936,0.188515755,0.208526884,0.203842015,0.234799837,0.209758001,0.188509869,0.181656053,0.204211006,0.22072078,0.216716653
0.186841871,0.205475418,0.226334485,0.238604681,0.195061388,0.188403259,0.199286927,0.185569395,0.238654735,0.180844397,0.221525209,0.1790525,0.216862783,0.238609755,0.201459123
0.227699388,0.196515146,0.199305268,0.225648776,0.192862674,0.187602826,0.19228764,0.200514432,0.231432549,0.172869152,0.241125358,0.217365855,0.218969243,0.231642807,0.201515073
0.221367209,0.191241084,0.187316132,0.215565104,0.203316795,0.218896004,0.19995514,0.203367325,0.204267027,0.192936579,0.219885687,0.233531357,0.210849709,0.221247369,0.220549562
0.200657055,0.179195616,0.207400914,0.214991752,0.185671176,0.219736985,0.208488665,0.172953537,0.214358888,0.222716381,0.219048352,0.217002562,0.201913957,0.198275138,0.201602824
0.176565268,0.183171188,0.229986314,0.193558502,0.18709424,0.183731938,0.204528134,0.17171254,0.215850048,0.226867637,0.22234927,0.207481538,0.212010033,0.191014981,0.206932253
0.197415627,0.204440699,0.231750786,0.183679759,0.179543994,0.204953661,0.199094878,0.1982499,0.20740152,0.195549343,0.235208064,0.198431477,0.203971625,0.188974476,0.211088984
0.196969131,0.209943756,0.21241789,0.210367438,0.210041605,0.200820668,0.208032398,0.210029815,0.209250952,0.214680957,0.229234765,0.204822863,0.214030114,0.210907121,0.204598747
0.170108138,0.214989171,0.194896332,0.237871232,0.215244991,0.221595587,0.209740198,0.219653296,0.205188401,0.199459883,0.204860711,0.209335104,0.216277269,0.21678655,0.207452627
0.184217581,0.197545672,0.193177321,0.226313289,0.22143311,0.199633603,0.198533271,0.221204729,0.209954854,0.183096267,0.241620833,0.21340209,0.215103215,0.225662154,0.223762097
0.185248692,0.205950286,0.22404956,0.217809195,0.213831918,0.197917058,0.179694943,0.210811818,0.184063512,0.192451224,0.226783858,0.227766687,0.207053563,0.217498282,0.193921215
0.232048454,0.243730695,0.21567908,0.209858501,0.202805835,0.205785218,0.19580731,0.202228087,0.193405732,0.197345174,0.209142992,0.231447303,0.210713402,0.203873974,0.204991174
0.252424263,0.220502494,0.209593914,0.245314159,0.191425762,0.219471974,0.229266534,0.205319491,0.219754129,0.206666611,0.194609493,0.216298685,0.225572166,0.188520163,0.223874917
0.225475221,0.218396805,0.21194986,0.215539614,0.186834966,0.208654474,0.212341896,0.213053565,0.217663516,0.2048821,0.213242358,0.22790903,0.239439997,0.196768023,0.205117772
0.212867572,0.232092674,0.224335226,0.198225851,0.2288367,0.197665205,0.20361321,0.225152925,0.210134302,0.208809579,0.227069492,0.219081298,0.227371318,0.176078797,0.207506667
0.22697795,0.223702385,0.207576293,0.203306803,0.208845878,0.208657866,0.207390709,0.214612802,0.208436309,0.214319582,0.216358514,0.213593654,0.214579892,0.186824961,0.23031188
0.231293238,0.199531647,0.207646031,0.193586113,0.208201009,0.222918189,0.206635636,0.214643557,0.201333153,0.211668389,0.236173409,0.212694452,0.211254053,0.205183649,0.223828956
0.193159437,0.203587296,0.237685953,0.215624398,0.202338076,0.229163877,0.218665133,0.179171041,0.196026918,0.200578712,0.240338828,0.234808189,0.221259442,0.192290365,0.23012699
0.18627851,0.19827334,0.225368644,0.248907405,0.176358398,0.220194297,0.201315733,0.194549956,0.211376843,0.200631276,0.246535167,0.225796165,0.220713447,0.223544697,0.229729843
0.188089062,0.207806914,0.228947563,0.22576933,0.200472005,0.207541138,0.17109222,0.204425858,0.217521357,0.198882292,0.254909384,0.239842525,0.20503653,0.256642142,0.229674732
0.193536264,0.200532099,0.203125658,0.225117621,0.232668365,0.205805653,0.211707105,0.175453291,0.19195665,0.202570284,0.23917276,0.241264129,0.2218768,0.216018225,0.229053806
0.220014749,0.192658933,0.19984582,0.240487614,0.248129243,0.180283142,0.208838943,0.214906873,0.211936087,0.199751514,0.210717968,0.215205918,0.222023573,0.238975934,0.210829519
0.197435602,0.184209169,0.226291276,0.211841854,0.222631555,0.18242643,0.222849328,0.241810314,0.238676144,0.2159956,0.20499537,0.229796469,0.22846112,0.252155557,0.206166722
0.202191937,0.231581271,0.231815504,0.22275737,0.230720584,0.216752644,0.22096763,0.199298024,0.236461354,0.209913799,0.210072991,0.215933736,0.210376102,0.253013696,0.227990108
0.222769694,0.204612056,0.20062206,0.22155815,0.216767207,0.254233785,0.226952924,0.186446528,0.22940706,0.218232903,0.245744519,0.213376248,0.219908314,0.232446083,0.236080802
0.214235695,0.171148749,0.213863118,0.220657305,0.220796301,0.24347161,0.217129776,0.21051998,0.214933081,0.2263752,0.231531778,0.237782639,0.237163821,0.225422653,0.221977165
0.20837248,0.188096411,0.215333368,0.242248983,0.238207328,0.220244492,0.219491917,0.211864298,0.234959748,0.224658658,0.213725802,0.220692841,0.253671218,0.243711301,0.22615754
0.209268228,0.238731137,0.228021059,0.220234395,0.210220307,0.219781686,0.212898089,0.21287498,0.22687872,0.204541757,0.22034993,0.227377716,0.239855386,0.255172398,0.245620385
0.22104609,0.235737268,0.213285045,0.204827242,0.2331771,0.235223038,0.201446601,0.211903664,0.201325869,0.218286501,0.254846596,0.247297554,0.243463759,0.247571783,0.248114453
0.228314694,0.217543571,0.232001125,0.210502319,0.248362978,0.206461279,0.185490503,0.213142919,0.20134541,0.226235498,0.286273744,0.244842395,0.23388568,0.237795872,0.231775047
0.224367617,0.220057227,0.234189882,0.212265763,0.236142457,0.204557922,0.2096225,0.223544597,0.221509408,0.224728372,0.277892035,0.2434467,0.240268239,0.234567256,0.20715749
0.221938583,0.224349222,0.222553218,0.215671407,0.195235315,0.222306246,0.199538259,0.260978036,0.22581814,0.22977792,0.2406698,0.231006014,0.25425822,0.264086677,0.24225091
0.218647853,0.218870185,0.197701082,0.236024369,0.220440797,0.240803089,0.208332567,0.252357754,0.249912362,0.237153225,0.227096988,0.259822415,0.225138833,0.254989655,0.238195444
0.227288762,0.233092867,0.235326252,0.241704097,0.217428471,0.231593856,0.231183792,0.214332665,0.242991696,0.227160599,0.235802027,0.268548969,0.220634096,0.275368435,0.237965396
0.235635993,0.234755962,0.239848141,0.242712085,0.245657168,0.226032061,0.218951205,0.221611203,0.228172555,0.216881758,0.253772392,0.263692382,0.231305205,0.265647153,0.245143619
0.262193986,0.232221409,0.24693577,0.247397022,0.266048479,0.245919452,0.229486282,0.219199666,0.237209572,0.232853555,0.282418611,0.258325435,0.232295094,0.227598868,0.234002677
0.249275627,0.216578999,0.268416546,0.216079715,0.255215147,0.239639926,0.226214662,0.221155522,0.274001336,0.213976987,0.272231753,0.252474796,0.251910858,0.258508167,0.26338084
0.225790302,0.212976013,0.273719624,0.238951212,0.257905598,0.211683052,0.209455386,0.236807168,0.262716648,0.217528188,0.268788615,0.260046503,0.2684045,0.26135061,0.257291676
0.253857075,0.204365345,0.26901698,0.257597656,0.239317323,0.229338808,0.209574816,0.216497223,0.235104598,0.27471914,0.277565195,0.219336297,0.287421222,0.23798629,0.227753958
0.262280558,0.221287225,0.29402869,0.26751289,0.235063858,0.257762149,0.225689184,0.242120142,0.235227178,0.266899476,0.259663973,0.247762279,0.26122275,0.264150466,0.255428005
0.226718039,0.219927204,0.291927143,0.297495382,0.244501467,0.274556164,0.263746308,0.26291375,0.257186566,0.226042245,0.245975492,0.286565942,0.276757079,0.269604374,0.250275704
0.240394296,0.219555764,0.274675102,0.257573158,0.285661491,0.236058828,0.23240065,0.271853396,0.284397373,0.250394385,0.248444196,0.290632958,0.269987843,0.270088264,0.289736091
0.257660273,0.251206877,0.251684229,0.257089637,0.247670791,0.235857056,0.274720819,0.287441426,0.277056727,0.296705519,0.268783945,0.30180314,0.266773312,0.262559443,0.295109015
0.249692415,0.261881113,0.269496348,0.277179857,0.241106887,0.208756654,0.243566236,0.259448527,0.277688138,0.287292169,0.26156237,0.294965235,0.258640924,0.246683978,0.274040133
0.23401604,0.263447381,0.288013736,0.272389964,0.250194902,0.241732342,0.244802872,0.277483385,0.271855752,0.268766474,0.278851429,0.289794229,0.278501076,0.236237429,0.24501097
0.249290308,0.240056683,0.273134072,0.256598224,0.25579854,0.249030642,0.238584755,0.278750459,0.286857124,0.23077891,0.31697827,0.271466218,0.288596914,0.266945069,0.247627875
0.279754814,0.228943452,0.253206295,0.262801852,0.263262565,0.306390865,0.275779286,0.282432654,0.267190379,0.266038723,0.321500457,0.27121547,0.240042848,0.263516288,0.272630489
0.30405333,0.255823882,0.26070172,0.292632483,0.268757186,0.272304316,0.283435765,0.279774124,0.295937257,0.248034164,0.299205071,0.297023002,0.24691405,0.259680261,0.275852639
0.294912451,0.27609389,0.267616427,0.287511448,0.263107572,0.257194713,0.269504793,0.261533682,0.304066284,0.225787753,0.311655168,0.307376164,0.264217513,0.255541971,0.272723755
0.291539004,0.263166567,0.284808338,0.282881761,0.258302518,0.265515526,0.269621602,0.230066451,0.301196691,0.254471769,0.330418574,0.29035586,0.306756094,0.272686248,0.24478732
0.27997114,0.27734181,0.27805092,0.322226423,0.260142138,0.243108403,0.278515474,0.258254503,0.293888759,0.304851761,0.275742021,0.329909786,0.333728118,0.298210743,0.26107184
0.285453149,0.275705733,0.297144893,0.335319024,0.296005222,0.251311349,0.290933001,0.270066703,0.296483211,0.286665569,0.276067493,0.324601278,0.283537813,0.322857904,0.322867352
0.289092171,0.318448559,0.331397615,0.341926968,0.302207823,0.266955214,0.286476862,0.334800973,0.302036665,0.312203069,0.295765724,0.331882582,0.265080658,0.331871207,0.301762363
0.291266538,0.286286497,0.331799005,0.31893334,0.306463879,0.264441624,0.288932357,0.293491722,0.321520131,0.331625028,0.285342125,0.315087273,0.278067347,0.29896094,0.283484799
0.283354594,0.239609368,0.290236067,0.303154519,0.291595564,0.277554856,0.275017295,0.269701736,0.295209577,0.333125836,0.274812276,0.289707892,0.306795326,0.291710236,0.327265697
0.292326872,0.297414937,0.263897307,0.345581581,0.28474386,0.268924899,0.270221132,0.3086922,0.284355548,0.340163975,0.28330816,0.333354745,0.314822088,0.322557186,0.275298015
0.276030901,0.296247091,0.269608443,0.311703087,0.291960458,0.261413942,0.268595444,0.311632677,0.297909906,0.290482635,0.320586361,0.372673613,0.306959613,0.301215798,0.295995999
0.309475472,0.312823062,0.279937198,0.318214428,0.368982072,0.278415424,0.304660164,0.334416674,0.344888898,0.293496004,0.321494501,0.341774446,0.295888502,0.283491001,0.303588897
0.304612617,0.325657962,0.309042938,0.309349531,0.390441057,0.318719752,0.306734424,0.297301191,0.334196978,0.310034596,0.344698626,0.327529855,0.317683218,0.285068557,0.294579862
0.325683644,0.267943792,0.307972081,0.324941533,0.320039322,0.341922266,0.295878885,0.299918493,0.372455554,0.332909073,0.364447482,0.361244286,0.318351263,0.297839166,0.316668802
0.335266913,0.302765227,0.352281486,0.377811142,0.30482431,0.355677375,0.28343571,0.317518469,0.353027267,0.371226987,0.319581338,0.372685445,0.340618713,0.324911719,0.306553929
0.309289064,0.34427943,0.325038359,0.372813031,0.331570227,0.38430563,0.329694058,0.3351956,0.313703651,0.308257236,0.304399176,0.390656443,0.363329389,0.336102988,0.322344743
0.302769465,0.31553718,0.308401207,0.320154365,0.362315578,0.370852094,0.360304437,0.367042309,0.339193324,0.355640219,0.301074401,0.362989476,0.300191607,0.323683654,0.32055656
0.339117736,0.305913497,0.318493521,0.347341358,0.399906497,0.332536913,0.336089178,0.391852776,0.34591085,0.369946172,0.317288152,0.343208623,0.312456419,0.328507515,0.343066338
0.382385743,0.314623805,0.312363437,0.388673381,0.350593677,0.356530905,0.328326335,0.376077871,0.327428528,0.379206589,0.287078494,0.352565361,0.36584645,0.296610426,0.332981017
0.353158955,0.344698349,0.280818596,0.379146881,0.345696395,0.351973518,0.327307455,0.38640732,0.351768574,0.357666591,0.31032407,0.359678464,0.350095517,0.269830869,0.328531318
0.338446957,0.332437471,0.321909824,0.343118342,0.376805834,0.356739811,0.341955499,0.379307334,0.381910995,0.356269227,0.362047937,0.32680691,0.33594176,0.323693543,0.312173305
0.362271174,0.316184792,0.325365308,0.335449228,0.356616383,0.39996958,0.324092311,0.333621721,0.344704781,0.359616906,0.332269259,0.302486734,0.341308772,0.383070763,0.301419598
0.358948039,0.335293106,0.305585793,0.345135919,0.339125617,0.360353806,0.283367415,0.315095156,0.361869429,0.383407715,0.358381479,0.281116414,0.33293446,0.347871533,0.306667913
0.321641799,0.357041625,0.298240169,0.396135533,0.337738694,0.320180175,0.331346843,0.332239067,0.375679034,0.371172608,0.326989305,0.314397577,0.330648223,0.340563397,0.353851107
0.347788834,0.301129743,0.281228915,0.397744234,0.311820414,0.287605264,0.338321158,0.307274133,0.395172909,0.377465837,0.344429755,0.308874485,0.350701037,0.34983534,0.369630368
0.347241741,0.284327639,0.279485549,0.372565777,0.335680011,0.322771812,0.360127311,0.315385299,0.356454175,0.361248743,0.345009821,0.333041433,0.352664578,0.332934951,0.349646214
0.333144784,0.31054029,0.282224896,0.335915593,0.349955099,0.328586701,0.324585968,0.302925029,0.286873223,0.351808037,0.290270759,0.324602898,0.358214661,0.367897342,0.308495368
0.333941769,0.297522542,0.288364495,0.34222506,0.354290032,0.308479977,0.301270776,0.277825388,0.323792025,0.313142201,0.303344241,0.287141355,0.340815976,0.348865099,0.312589326
0.341562343,0.307055702,0.288349474,0.39477199,0.329155301,0.366524727,0.31032686,0.301753428,0.364522625,0.332541606,0.360975311,0.287588742,0.343632382,0.315610812,0.295074674
0.359789807,0.294020702,0.279930264,0.367816151,0.312928134,0.352375784,0.343210502,0.352764552,0.328879655,0.326223545,0.339119278,0.298533846,0.358951579,0.323175172,0.277558923
0.303955914,0.262882743,0.291586407,0.365887659,0.304153633,0.30340779,0.320722112,0.348774975,0.312925976,0.364531649,0.308643992,0.320549719,0.343758293,0.347377902,0.361476963
0.225912033,0.311984916,0.319683409,0.331870174,0.309885277,0.305590895,0.342379367,0.330909865,0.344762002,0.335687342,0.301354563,0.318444825,0.319244392,0.302259013,0.329092153
0.281804334,0.303686874,0.311351343,0.304264372,0.337569058,0.299646345,0.325473538,0.291488293,0.308924287,0.332694423,0.284286306,0.287020685,0.305942264,0.320976953,0.323306132
0.326062808,0.269068092,0.268991412,0.314273572,0.331126785,0.306870223,0.336224618,0.278560075,0.317681027,0.31120542,0.242306684,0.29175732,0.28927033,0.342535175,0.303520073
0.301991688,0.293200736,0.329054403,0.335887404,0.291848715,0.296549401,0.333351043,0.28731871,0.332561383,0.297138563,0.311885325,0.317057993,0.335830784,0.312245313,0.292057539
0.287738377,0.28063669,0.329295084,0.318298639,0.27973201,0.299065651,0.317406151,0.283181988,0.317353516,0.323819731,0.313119154,0.314071548,0.344779524,0.295172533,0.273038304
0.289344109,0.302055761,0.316386297,0.280302442,0.2916381,0.316713006,0.373560221,0.270357198,0.317575083,0.309090609,0.28454446,0.316680819,0.33678009,0.319036797,0.278942832
0.309545971,0.351729132,0.353477951,0.30641663,0.316142379,0.336641119,0.343061415,0.314742931,0.315759904,0.286567359,0.250798451,0.271793807,0.324214348,0.349862061,0.317449111
0.319511878,0.292898873,0.35736452,0.276597888,0.308979755,0.336522788,0.297587102,0.314924279,0.302648274,0.297708311,0.298248205,0.272517638,0.318861458,0.338785733,0.310563864
0.250403017,0.304611163,0.334007227,0.29079,0.312168216,0.290442037,0.288020899,0.328990748,0.313280247,0.276748861,0.301840176,0.320248689,0.341355198,0.354662052,0.275382623
0.257782548,0.312926096,0.362701797,0.281664692,0.26833763,0.264751465,0.336423712,0.311350485,0.297279158,0.290942212,0.291083473,0.31713153,0.323319885,0.331583313,0.278668032
0.263956172,0.283712401,0.343793823,0.292183889,0.270406707,0.269978881,0.356688541,0.27207872,0.289756848,0.255973736,0.291152222,0.276551208,0.294540429,0.349962248,0.279547746
0.249745761,0.281667972,0.343859221,0.277927888,0.304033949,0.243273199,0.369126373,0.281816527,0.262033099,0.231006993,0.277020684,0.27719008,0.324814911,0.318911653,0.303841752
0.257816451,0.321245343,0.308401466,0.251532013,0.258791631,0.281375059,0.375584226,0.290536223,0.281497309,0.286134239,0.287019733,0.271819548,0.306853064,0.288273138,0.302969368
0.257047957,0.311670508,0.289094496,0.256124699,0.253463265,0.299013361,0.3418145,0.281542091,0.294435509,0.31770136,0.28126205,0.274349342,0.349678051,0.306642702,0.304468894
0.243646172,0.282655442,0.303100134,0.26172035,0.273349953,0.319424187,0.295917658,0.3145912,0.319860189,0.315865565,0.269765675,0.300047901,0.336353111,0.294379855,0.309759742
0.263620919,0.299965819,0.297807646,0.261242042,0.262318163,0.347366883,0.289764339,0.268931537,0.272029578,0.274680192,0.318193855,0.287373842,0.299946666,0.311728922,0.31649376
0.256976519,0.278667258,0.274849273,0.281664531,0.258670244,0.336356889,0.315082484,0.290364567,0.241725513,0.250801045,0.291732988,0.265126697,0.305520532,0.327623819,0.30962478
0.254743063,0.277625118,0.270793622,0.307875595,0.280124913,0.318073296,0.318512176,0.31308756,0.274450294,0.273527109,0.231104485,0.30012507,0.302005026,0.323577209,0.322626655
0.280823152,0.277919507,0.31091252,0.305972113,0.306050795,0.254395128,0.338206401,0.331677219,0.295250999,0.285814925,0.298121733,0.293042774,0.322961205,0.320120443,0.315191898
0.228012891,0.279479342,0.345096127,0.261145534,0.29633477,0.285848622,0.297810724,0.334706843,0.294834556,0.274672073,0.284030134,0.319391373,0.344015288,0.314817099,0.317080451
0.24144727,0.281060556,0.321993029,0.271587432,0.284370784,0.270791343,0.300673312,0.287848283,0.290765754,0.272274547,0.263829621,0.324365827,0.330693051,0.288273343,0.313751667
0.269273693,0.259127647,0.266771358,0.302854486,0.274930947,0.284281781,0.332980066,0.25689853,0.25299009,0.281717636,0.235781489,0.289196726,0.314215949,0.271331078,0.304907469
0.272938647,0.284006105,0.278488737,0.326151949,0.26807934,0.295116074,0.34376819,0.227952767,0.252861943,0.271385902,0.224834785,0.233873652,0.327361812,0.302845881,0.294935047
0.278922608,0.245280899,0.304648137,0.281869472,0.284362656,0.296620236,0.334750525,0.221439657,0.27482946,0.263584376,0.27927976,0.279769295,0.332435706,0.304998573,0.276566292
0.277831043,0.224832319,0.309705075,0.257468677,0.303899471,0.308309246,0.326169283,0.249620886,0.280499982,0.251468838,0.333077757,0.272462265,0.325032464,0.319682128,0.29090033
0.258861015,0.255691878,0.308737756,0.264218598,0.262333951,0.285805803,0.344000483,0.287824018,0.254617872,0.292514361,0.278779802,0.272028797,0.328499658,0.30556912,0.278448601
0.239471368,0.261812495,0.31013058,0.280243284,0.261786233,0.280502831,0.285269328,0.297688469,0.255255274,0.267768434,0.27604974,0.299000796,0.329182032,0.278377575,0.249775768
0.233579806,0.275884648,0.298686653,0.272559501,0.239315013,0.286655068,0.276221131,0.294815723,0.255090952,0.260225878,0.262724837,0.274581173,0.285328154,0.308250608,0.275425358
0.261869241,0.248545847,0.307239754,0.239658488,0.27153762,0.266131253,0.307001507,0.255751384,0.258688545,0.258371391,0.254985077,0.268670052,0.296454593,0.295877718,0.292507107
0.256066871,0.231091722,0.265972716,0.264312466,0.325357094,0.255678616,0.300910542,0.288012396,0.270813857,0.279933862,0.296270866,0.248936898,0.282566639,0.268415532,0.282835615
0.246832189,0.242004034,0.27617203,0.29079222,0.265657973,0.273638031,0.278574593,0.276552568,0.248415935,0.254628154,0.289853168,0.25969175,0.312615611,0.275816733,0.289684121
0.238105803,0.263419486,0.29701642,0.277508242,0.246111999,0.279021698,0.277065646,0.288397734,0.277220107,0.263103663,0.294646134,0.240485065,0.335304214,0.301492662,0.287217394
0.257718002,0.283896525,0.317701114,0.24412655,0.238790702,0.238662379,0.30583454,0.285917538,0.292199357,0.235879194,0.254776428,0.259240381,0.32749285,0.27228936,0.267834578
0.264714431,0.266791435,0.323718777,0.239486484,0.250234451,0.256281265,0.316645646,0.267424919,0.258491464,0.245532817,0.225970153,0.282251552,0.292533348,0.319378038,0.310958414
0.274820938,0.249226628,0.309200474,0.253836229,0.261482168,0.25995666,0.314347463,0.235426447,0.273119163,0.247976755,0.236662696,0.299008463,0.302904773,0.31760302,0.327276946
0.264201324,0.254245523,0.30840396,0.240057607,0.248463537,0.232293637,0.309594591,0.234178073,0.265379626,0.256303634,0.272110578,0.237691764,0.289119795,0.315072688,0.318775646
0.279501785,0.266557143,0.286814227,0.24751309,0.247782594,0.271277511,0.319002439,0.218533856,0.248631277,0.224108918,0.282251163,0.240953807,0.295309168,0.305246198,0.309473177
0.259247925,0.263543452,0.297765027,0.235477933,0.257319216,0.284479693,0.278780659,0.237308489,0.258111814,0.250343881,0.250504796,0.253669749,0.293623958,0.298439023,0.298100259
0.241630928,0.261551977,0.327337181,0.245572538,0.226769606,0.30196592,0.239756281,0.229323671,0.294741759,0.261694264,0.276204434,0.246203641,0.312193092,0.279233279,0.272459036
0.258239133,0.252952894,0.28397703,0.245607407,0.234276063,0.291316634,0.253792852,0.222744622,0.265966126,0.239555186,0.269799043,0.263646979,0.281770625,0.284065034,0.290001209
0.255521505,0.234871818,0.299501108,0.257269478,0.2608743,0.246857678,0.256247698,0.264455208,0.239102838,0.245506714,0.264325967,0.277589994,0.295401247,0.291021467,0.298121425
0.232426057,0.252002296,0.318293903,0.259387375,0.268649276,0.238873141,0.227863735,0.258798635,0.24486645,0.253519829,0.278874322,0.250250015,0.296729762,0.303449923,0.283444011
0.237354595,0.255491475,0.28998845,0.247195928,0.277968544,0.238397746,0.310190098,0.243756947,0.270060875,0.268288262,0.290714455,0.269378619,0.315364808,0.289448702,0.292656145
0.254373855,0.279384026,0.313895431,0.237394041,0.270396943,0.23209475,0.31048628,0.23986974,0.265255048,0.239719984,0.260986735,0.299647901,0.309331986,0.300971518,0.297221444
0.268396365,0.288434662,0.310642097,0.258943382,0.25121218,0.240377126,0.273941319,0.233130749,0.271232563,0.251868002,0.277713202,0.27554397,0.289457787,0.317117839,0.271055464
0.290610265,0.254210694,0.302760952,0.2327378,0.214763381,0.247866457,0.25014386,0.270460726,0.281515333,0.252568545,0.308228442,0.247547533,0.295585116,0.305758632,0.25878663
0.266830815,0.218829556,0.32186014,0.227592722,0.224766281,0.273626294,0.269973393,0.282018878,0.255628248,0.228755831,0.274873096,0.258670202,0.30198649,0.293163381,0.267906671
0.125609372,0.121205864,0.150150594,0.105995821,0.126558787,0.149411723,0.126018443,0.120274535,0.132511413,0.128969433,0.148169721,0.125022624,0.155258477,0.16288043,0.134777524
